unitid,"instnm","city","stabbr",fips,obereg,fice,rstatus,imptype,parchild,idx,sector,iclevel,control,affil,hloffer,fpoffer,locale,pctmin1,pctmin2,pctmin3,pctmin4,hbcu,hospital,medical,tribal,carnegie,source,"opeid",opeind,hdegoffr,ncesedit,"formrt",cntygeo,resplast,respstat,"addr","zip","countynm",congdist,"gentele","fintele","admtele","ein","chfnm","chftitle"
"210483","ACADEMY OF MEDICAL ARTS AND BUSINESS","HARRISBURG","PA","42","2","","1","","","","6","2","3","2","3","","2","36","0","0","5","","","","","","4","02234200","1","40","1","IC1","43","1","1","2301 ACADEMY DR","17112","DAUPHIN","17","7175454747","7175454747","7175454747","232144377","GARY KAY","PRESIDENT"
"210492","BRYN ATHYN COLLEGE","BRYN ATHYN","PA","42","2","3228","1","","","","2","1","2","7","5","1","3","3","0","2","0","","","","","32","4","","","31","1","IC4","91","1","1","PO BOX 711","190090711","MONTGOMERY","13","2159474200","2159382635","2159382503","","DANIEL W GOODENOUGH","PRESIDENT"
"210562","ALBERT EINSTEIN MEDICAL CENTER","PHILADELPHIA","PA","42","2","25664","4","2","","","5","2","2","3","4","","1","4","0","7","4","","","","","","","02566400","1","0","","IC1","101","1","3","5501 OLD YORK RD","19141","PHILADELPHIA","","2154566398","2154566398","2154566398","","MARTIN GOLDSMITH","PRESIDENT"
"210571","ALBRIGHT COLLEGE","READING","PA","42","2","3229","1","","","","2","1","2","6","5","","2","5","0","3","2","","","","","31","4","00322900","1","30","1","IC1","11","1","1","PO BOX 15234 13TH AND BERN ST","196125234","BERKS","6","6109212381","6109217515","6109217512","231352615","ELLEN S HURWITZ","PRESIDENT"
"210580","UNIVERSITY OF PGH MED CTR-BEAVER VLY SCH RAD TECHN","ALIQUIPPA","PA","42","2","","1","","","","5","2","2","3","4","","3","0","0","0","0","","","","","","4","00589700","3","0","1","IC1","7","1","1","2500 HOSPITAL DR","15001","BEAVER","46","4128571246","4128571246","4128571246","251031911","GEORGE KORBAKES","PRESIDENT CEO"
"210599","ALL-STATE CAREER SCHOOL","LESTER","PA","42","2","","1","","","","9","3","3","2","1","","3","46","0","0","8","","","","","","4","02495500","1","0","1","IC3","45","1","1","501 SEMINOLE ST","19029","DELAWARE","7","6105211818","6105211818","6105211818","232334960","JOSEPH MARINO","PRESIDENT"
"210669","ALLEGHENY COLLEGE","MEADVILLE","PA","42","2","3230","1","","","","2","1","2","6","5","","6","2","0","2","1","","","","","31","4","00323000","1","30","1","IC1","39","1","1","520 N MAIN ST","163353902","CRAWFORD","21","8143323100","8143322701","8143324351","250965212","RICHARD J COOK","PRESIDENT"
"210748","ALTOONA BEAUTY SCHOOL INC","ALTOONA","PA","42","2","","1","","","","9","3","3","2","2","","2","3","0","0","0","","","","","","4","02290400","1","0","1","IC3","13","1","1","1100 6TH AVE","16602","BLAIR","9","8149423141","8149423141","8149423141","251758011","LINZI J BIESINGER","OWNER"
"210605","COMMUNITY COLLEGE OF ALLEGHENY COUNTY-PITTSBURGH","PITTSBURGH","PA","42","2","3231","1","","","","4","2","1","1","4","","1","14","1","1","1","","","","","40","4","00323100","1","40","1","IC1","3","1","1","800 ALLEGHENY AVE","152331895","ALLEGHENY","14","4123232323","4124696242","4123256613","256075057","JOHN M KINGSMORE","PRESIDENT"
"210711","ALLENTOWN SCHOOL OF COSMETOLOGY","ALLENTOWN","PA","42","2","","1","","","","9","3","3","2","2","","2","1","0","4","4","","","","","","4","02144000","1","0","1","IC3","77","1","1","1921 UNION BLVD","181031629","ALLENTOWN","15","6104374626","6104374626","6104374626","231567703","WILLIAM JOHNSON","PRESIDENT"
"210739","ALLENTOWN COLLEGE OF SAINT FRANCIS DE SALES","CENTER VALLEY","PA","42","2","3986","1","","","","2","1","2","4","7","","4","1","0","1","2","","","","","32","4","00398600","1","20","1","IC1","77","1","1","2755 STATION AVE","180349568","LEHIGH","15","6102821100","6102821100","6102822110","231653718","DANIEL GAMBET","PRESIDENT"
"210766","ALTOONA SCHOOL OF COMMERCE","ALTOONA","PA","42","2","","1","","","","6","2","3","2","3","","2","1","0","1","0","","","","","40","6","01028100","1","40","1","IC1","13","1","1","508 58TH ST","16602","BLAIR","9","8149446134","8149446134","8149446134","231247263","J WILLIAM LAUGHLIN","DIRECTOR"
"210775","ALVERNIA COLLEGE","READING","PA","42","2","3233","1","","","","2","1","2","4","5","","2","3","0","1","1","","","","","32","4","00323300","1","30","1","IC1","11","1","1","400 ST BERNARDINE ST","19607","BERKS","6","6107968200","6107968215","6107968220","231522643","LAURENCE W MAZZENO","PRESIDENT"
"210784","AMBLER BEAUTY ACADEMY","AMBLER","PA","42","2","","1","","1","210784","9","3","3","2","2","","3","4","0","8","6","","","","","","4","02206200","1","0","1","IC3","91","1","1","50 E BUTLER PIKE","19002","MONTGOMERY","7","2156435994","2156435994","2156435994","232115522","MARYANNE GERIA","CHIEF EXECUTIVE OFFICER"
"210809","AMERICAN COLLEGE","BRYN MAWR","PA","42","2","29018","1","","","","2","1","2","3","7","","3","2","1","1","0","","","","","55","4","03006600","9","20","1","IC4","45","1","1","270 BRYN MAWR AVE","19010","DELAWARE","7","6105261000","","6105261462","231352008","SAMUEL H WEESE","PRESIDENT"
"210890","ANTONELLI INSTITUTE","ERDENHEIM","PA","42","2","7430","1","","","","6","2","3","2","3","","3","3","0","0","0","","","","","40","4","00743000","1","40","1","IC1","91","1","1","300 MONTGOMERY AVE","19038","MONTGOMERY","13","2158362222","2158362222","2158362222","231932581","THOMAS D TREACY","DIRECTOR"
"210906","BRADLEY ACADEMY FOR THE VISUAL ARTS","YORK","PA","42","2","25578","1","","","","6","2","3","2","3","","2","1","0","1","1","","","","","","4","02557800","1","40","1","IC1","133","1","1","1409 WILLIAMS RD","174029201","YORK","19","7177552300","7177552300","7177552300","232499656","LOREN KROH","DIRECTOR"
"210924","ARMSTRONG COUNTY MEMORIAL HOSP SCH OF RAD TECHN","KITTANNING","PA","42","2","","1","","","","5","2","2","3","4","","6","","","","","","","","","","4","00589900","9","0","1","IC4","5","1","1","ONE NOLTE DR","162018808","ARMSTRONG","12","4125438206","4125438206","4125438206","","JACK HOARD","PRESIDENT CHIEF EXECTUIVE OFFI"
"210933","ARNER FLYING SERVICE","LEHIGHTON","PA","42","2","","1","9","","","9","3","3","2","1","","4","","","","","","","","","","6","","","0","1","IC4","25","1","1","1001 COAL ST","18235","CARBON","","7173862330","7173862330","7173862330","","B J ARNER","PRESIDENT"
"210951","CAREER TRAINING ACADEMY","NEW KENSINGTON","PA","42","2","","1","","","","6","2","3","2","3","","3","14","0","0","0","","","","","","4","02609500","1","40","1","IC1","129","1","1","703 5TH AVE","15068","WESTMORELAND","54","4123371000","4123371000","4123371000","251530599","JOHN M REDDY","OWNER DIRECTOR"
"210960","ART INSTITUTE PITTSBURGH","PITTSBURGH","PA","42","2","7470","1","","","","6","2","3","2","3","","1","6","0","0","1","","","","","40","4","00747000","1","40","1","IC1","3","1","1","526 PENN AVE","152223269","ALLEGHENY","14","4122636600","4122636600","4122636600","251635095","DENNIS J FANTASKI","PRESIDENT"
"210979","UNIONTOWN BEAUTY ACADEMY","UNIONTOWN","PA","42","2","","1","","","","9","3","3","2","2","","3","3","0","0","0","","","","","","4","02058500","9","0","1","IC3","51","1","1","31 PITTSBURGH ST","15401","FAYETTE","52","4124387111","","","251660118","RONALD J DANZI","EXECUTIVE DIRECTOR"
"216108","SOUTH PHILADELPHIA BEAUTY ACADEMY","PHILADELPHIA","PA","42","2","","1","","","","9","3","3","2","2","","1","61","0","4","0","","","","","","4","02587800","1","0","1","IC3","101","1","1","1933 W PASSYUNK AVE","19148","PHILADELPHIA","1","2153343030","2153343030","2153343030","232465523","RENEE MESSINA","DIRECTOR"
"216180","ST TIKHONS ORTHODOX THEOLOGICAL SEMINARY","SOUTH CANAAN","PA","42","2","","1","","","","2","1","2","7","4","1","7","0","0","0","0","","","","","","4","","","1","2","IC4","127","1","1","LEGISLATIVE RTE 63017 ST TIKHONS RD","18459","WAYNE","10","7179374411","7179374144","7179374411","240798658","HERMAN SWAIKO","RECTOR"
"216199","ST FRANCIS MEDICAL CENTER SCHOOL OF NURSING","PITTSBURGH","PA","42","2","","1","","","","5","2","2","4","4","","1","6","0","0","0","","","","","","4","00656901","1","0","1","IC1","3","1","1","400 45TH ST","15201","ALLEGHENY","12","4126224747","4126224768","4126224747","","SISTER FLORENCE BRANDT","CHIEF EXECUTIVE OFFICER"
"216278","SUSQUEHANNA UNIVERSITY","SELINSGROVE","PA","42","2","3369","1","","","","2","1","2","6","5","","6","2","0","1","2","","","","","32","4","00336900","1","30","1","IC1","109","1","1","514 UNIVERSITY AVE","178701025","SNYDER","9","7173740101","7173724453","7173724260","231353385","JOEL CUNNINGHAM","PRESIDENT"
"216287","SWARTHMORE COLLEGE","SWARTHMORE","PA","42","2","3370","1","","","","2","1","2","3","7","","3","7","0","12","7","","","","","31","4","00337000","1","20","1","IC1","45","1","1","500 COLLEGE AVE","19081","DELAWARE","7","6103288000","6103288358","6103288300","231352683","ALFRED H BLOOM","PRESIDENT"
"216339","TEMPLE UNIVERSITY","PHILADELPHIA","PA","42","2","3371","1","","","","1","1","1","1","9","1","1","23","0","8","3","","","1","","11","4","00337100","1","11","1","IC1","101","1","1","BROAD AND MONTGOMERY","19122","PHILADELPHIA","1","2152047000","2152041458","2152047200","","PETER LIACOURAS","PRESIDENT"
"211088","BEAVER COLLEGE","GLENSIDE","PA","42","2","3235","1","","","","2","1","2","6","8","","3","11","0","3","1","","","","","21","4","00323500","1","20","1","IC1","91","1","1","450 S EASTON RD","190383295","MONTGOMERY","13","2155722900","2155722956","2155722910","231352620","BETTE LANDMAN","PRESIDENT"
"211112","BEREAN INSTITUTE","PHILADELPHIA","PA","42","2","7826","1","","","","5","2","2","3","4","","1","97","0","2","1","","","","","40","4","00782600","9","40","1","IC4","101","1","1","1901 W GIRARD AVE","19130","PHILADELPHIA","1","2157634833","2157634833","2157634833","236000166","NORMAN K SPENCER","PRESIDENT"
"211130","BIBLICAL THEOLOGICAL SEMINARY","HATFIELD","PA","42","2","23230","1","","","","2","1","2","6","9","1","3","3","0","38","0","","","","","51","4","02323000","3","11","1","IC1","91","1","1","200 N MAIN ST","19440","MONTGOMERY","5","2153685000","2153685000","2153685000","231937954","DAVID DUNBAR","PRESIDENT"
"211149","BIDWELL TRAINING CENTER INC","PITTSBURGH","PA","42","2","","1","","","","5","2","2","3","3","","1","54","0","1","2","","","","","","4","03101500","1","40","1","IC1","3","1","1","1815 METROPOLITAN ST","15233","ALLEGHENY","19","4123234000","4123234000","4123234000","251191961","WM E STRICKLAND JR","PRESIDENT/CHIEF EXCUTIVE OFFIC"
"211158","BLOOMSBURG UNIVERSITY OF PENNSYLVANIA","BLOOMSBURG","PA","42","2","3315","1","","","","1","1","1","1","7","","4","2","0","1","1","","","","","21","4","00331500","1","20","1","IC1","37","1","1","400 E SECOND ST","17815","COLUMBIA","11","7173894000","7173894297","7173894316","232738930","JESSICA S KOZLOFF","PRESIDENT"
"211185","SCHOOL OF RADIOGRAPHY-BRADFORD REGIONAL MED CENTER","BRADFORD","PA","42","2","","1","9","","","5","2","2","3","4","","6","","","","","","","","","","6","02126400","9","0","1","IC4","83","1","1","116 INTERSTATE PWY","16701","MCKEAN","23","8143628292","8143628292","8143628292","","GEORGE LEONHARDT","PRESIDENT"
"211200","BRADFORD SCHOOL","PITTSBURGH","PA","42","2","9721","1","","","","6","2","3","2","3","","1","11","0","0","0","","","","","40","4","00972100","1","40","1","IC1","3","1","1","707 GRANT ST","15219","ALLEGHANY","14","4123916710","4123916710","4123916710","251482719","VINCENT S GRAZIANO","PRESIDENT"
"211237","BRANDYWINE HOSPITAL SCHOOL OF RADIOLOGIC TECHN","COATESVILLE","PA","42","2","","1","","","","5","2","2","3","4","","3","13","0","0","13","","","","","","4","00488702","1","0","1","IC1","29","1","1","201 REECEVILLE RD","193201536","CHESTER","5","6105247300","6103838206","6103838122","","JAMES H THORNTON","PRESIDENT CHEIF EXEC"
"211246","BRANDYWINE HOSPITAL SCHOOL OF NURSING","COATESVILLE","PA","42","2","","1","","","","5","2","2","3","4","","3","4","1","1","1","","","","","","4","00488700","1","0","1","IC1","29","1","1","215 REECEVILLE RD","193201536","CHESTER","5","6103838206","6103838214","6103838207","","JAMES THORTON","PRESIDENT/CHIEF EXECUTIVE OFFI"
"211273","BRYN MAWR COLLEGE","BRYN MAWR","PA","42","2","3237","1","","","","2","1","2","3","9","","3","5","0","12","3","","","","","31","4","00323700","1","10","1","IC1","91","1","1","101 N MERION AVE","190102899","MONTGOMERY","13","6105265000","6105265249","6105265152","231352621","NANCY VICKERS","PRESIDENT"
"211291","BUCKNELL UNIVERSITY","LEWISBURG","PA","42","2","3238","1","","","","2","1","2","3","7","","6","3","0","4","2","","","","","31","4","00323800","1","20","1","IC1","119","1","1","","17837","UNION","5","7175231271","7175241331","7175241101","240772407","WILLIAM D ADAMS","PRESIDENT"
"211307","BUCKS COUNTY COMMUNITY COLLEGE","NEWTOWN","PA","42","2","3239","1","","","","4","2","1","1","3","","3","2","0","2","2","","","","","40","4","00323900","1","40","1","IC1","17","1","1","SWAMP RD","18940","BUCKS","8","2159688000","2159688200","2159688100","231646982","JAMES J LINKSZ","PRESIDENT"
"211334","BUTLER BEAUTY SCHOOL","BUTLER","PA","42","2","","1","","","","9","3","3","2","2","","3","2","0","0","2","","","","","","4","02544300","1","0","1","IC3","19","1","1","233 S MAIN ST","16001","BUTLER","21","4122870708","4122874129","4122870708","251348949","GERALD CAMP","OWNER"
"211343","BUTLER COUNTY COMMUNITY COLLEGE","BUTLER","PA","42","2","3240","1","","","","4","2","1","1","3","","3","2","0","0","0","","","","","40","4","00324000","1","40","1","IC1","19","1","1","COLLEGE DR OAK HILLS","160031203","BUTLER","25","4122878711","4122878711","4122878711","","FREDERICK F BARTOK","PRESIDENT"
"211316","BUCKS COUNTY SCHOOL OF BEAUTY CULTURE","FEASTERVILLE","PA","42","2","","1","","","","6","2","3","2","3","","3","1","0","0","0","","","","","","4","02270500","1","40","1","IC1","17","1","1","1761 BUSTLETON PIKE","190537368","BUCKS","8","2153220666","2153220666","2153220666","231924990","STEPHEN WALLIN","CHIEF OPERATING OFFICER"
"211325","TRIANGLE TECHS BUSINESS CAREERS INSTITUTE","GREENSBURG","PA","42","2","","1","","","","6","2","3","2","3","","3","5","0","0","0","","","","","","4","00783901","1","40","1","IC1","129","1","1","222 E PITTSBURGH ST STE B","15601","WESTMORELAND","12","4128341258","4128341258","4128341258","251610391","JAYNE C KALP","DIRECTOR"
"211352","CABRINI COLLEGE","RADNOR","PA","42","2","3241","1","","","","2","1","2","4","7","","3","4","0","1","2","","","","","22","4","00324100","1","20","1","IC1","45","1","1","610 KING OF PRUSSIA RD","190873698","DELAWARE","7","6109028100","6109028420","6109028552","231526668","ANTOINETTE IADAROLA","PRESIDENT"
"211398","CAMBRIA ROWE BUSINESS COLLEGE","JOHNSTOWN","PA","42","2","","1","","","","6","2","3","2","3","","2","6","0","0","1","","","","","40","4","00488900","1","40","2","IC1","21","1","1","221 CENTRAL AVE","15902","CAMBRIA","12","8145365168","8145365168","8145365168","250388880","WILLIAM M COWARD","PRESIDENT"
"211431","CARLOW COLLEGE","PITTSBURGH","PA","42","2","3303","1","","","","2","1","2","4","8","","1","12","1","1","1","","","","","32","4","00330300","1","20","1","IC1","3","1","1","3333 FIFTH AVE","152133165","ALLEGHENY","14","4125786000","4125786058","4125786059","250965436","GRACE ANN GEIBEL","PRESIDENT"
"211440","CARNEGIE MELLON UNIVERSITY","PITTSBURGH","PA","42","2","3242","1","","","","2","1","2","3","9","","1","5","0","15","4","","","","","11","4","00324200","1","10","1","IC1","3","1","1","5000 FORBES AVE","15213","ALLEGHENY","14","4122682000","4122682068","4122682082","250969449","JARED L COHON","PRESIDENT"
"211361","CALIFORNIA UNIVERSITY OF PENNSYLVANIA","CALIFORNIA","PA","42","2","3316","1","","","","1","1","1","1","7","","3","5","0","0","0","","","","","21","4","00331600","1","20","1","IC1","125","1","1","250 UNIVERSITY AVE","154191394","WASHINGTON","22","4129384400","4129384415","4129384404","","ANGELO ARMENTI JR","PRESIDENT"
"211370","CALVARY BAPTIST THEOLOGICAL SEMINARY","LANSDALE","PA","42","2","","1","","","","2","1","2","6","9","1","3","1","0","4","5","","","","","","4","","","11","1","IC4","91","1","1","VALLEY FORGE RD AND SUMNEYTOWN PIKE","19446","MONTGOMERY","13","2153687538","2153687538","2153687538","232004565","T JORDAN","PRESIDENT"
"211468","CEDAR CREST COLLEGE","ALLENTOWN","PA","42","2","3243","1","","","","2","1","2","6","6","","2","2","0","2","1","","","","","32","4","00324300","1","30","1","IC1","77","1","1","100 COLLEGE DR","18104","LEHIGH","15","6104374471","6107403785","6107403780","231365953","DOROTHY BLANEY","PRESIDENT"
"211477","CENTRAL PENNSYLVANIA BUSINESS SCHOOL","SUMMERDALE","PA","42","2","10494","1","","","","6","2","3","2","3","","4","2","0","0","1","","","","","40","4","00489000","1","40","1","IC1","41","1","1","COLLEGE HILL RD","170930309","CUMBERLAND","19","7177320702","7177282261","7177282201","231857027","TODD MILANO","PRESIDENT"
"211486","ICS CENTER FOR DEGREE STUDIES","SCRANTON","PA","42","2","4049","1","","","","6","2","3","2","3","","2","","","","","","","","","40","4","00404900","9","40","2","IC4","69","1","1","925 OAK ST","18508","LACKAWANNA","10","7173427701","","","","GARY KEISLING","PRESIDENT"
"211495","CENTER FOR INNOVATIVE TRAINING AND EDUCATION","PHILADELPHIA","PA","42","2","","1","","","","6","2","3","2","4","","1","","","","","","","","","","4","03126000","1","0","1","IC1","101","1","1","841 CHESTNUT ST STE 30","19107","PHILADELPHIA","1","2159226555","","2159226555","","MARY MEHLER","EXECUTIVE DIRECTOR"
"211529","CHAMBERSBURG HOSPITAL MEDICAL LABORATORY TECH SCH","CHAMBERSBURG","PA","42","2","","1","","","","8","3","2","3","2","","6","","","","","","","","","","4","","","0","1","IC4","55","1","1","112 N SEVENTH ST","17201","FRANKLIN","9","7172677970","7172677970","7172677970","230465970","MICHAEL J RUPP","MEDICAL PROGRAM DIRECTOR"
"211556","CHATHAM COLLEGE","PITTSBURGH","PA","42","2","3244","1","","","","2","1","2","3","7","","1","6","0","1","1","","","","","31","4","00324400","1","20","1","IC1","3","1","1","WOODLAND RD","15232","ALLEGHENY","14","4123651100","4123651292","4123651290","250717890","ESTHER L BARAZZONE PHD","PRESIDENT"
"211574","CHESTER COUNTY HOSPITAL SCHOOL OF NURSING","WEST CHESTER","PA","42","2","","1","","","","5","2","2","3","4","","3","1","0","1","0","","","","","","4","00653200","1","0","1","IC1","29","1","1","701 E MARSHALL ST","19380","CHESTER","5","6104315165","6104315274","6104315274","","H PEPPER","PRESIDENT"
"211583","CHESTNUT HILL COLLEGE","PHILADELPHIA","PA","42","2","3245","1","","","","2","1","2","4","9","","1","17","0","2","4","","","","","22","4","00324500","1","10","1","IC1","101","1","1","9601 GERMANTOWN AVE","191182693","PHILADELPHIA","13","2152487000","2152487101","2152487001","231352626","CAROL JEAN VALE","PRESIDENT"
"211608","CHEYNEY UNIVERSITY OF PENNSYLVANIA","CHEYNEY","PA","42","2","3317","1","","","","1","1","1","1","7","","3","93","0","1","1","1","","","","21","4","00331700","1","20","1","IC1","45","1","1","CHEYNEY AND CREEK RDS","19319","DELAWARE","5","6103992000","6103992302","6103992275","","W CLINTON PETTUS","PRESIDENT"
