unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,hbcu,hospital,medical,tribal,locale,openpubl,"act",newid,deathyr,"closedat",cyactive,postsec,pseflag,pset4flg,rptmth,instcat,ccbasic,ccipug,ccipgrad,ccugprof,ccenrprf,ccsizset,carnegie,tenursys,landgrnt,fte,instsize,enrtot
"185174","Joe Kubert School of Cartoon and Graphic Art","37 Myrtle Ave","Dover","NJ","07801","34","2","Joe Kubert","President","9733611327","9733611327","9733611327","222155390","085648988","02146800","1","kubertsworld.com","6","2","3","4","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","119","1","119"
"185235","Katharine Gibbs School","180 Centennial Ave.","Piscataway","NJ","08854","34","2","Pat Conway","Executive Director","7328851580","73288515803110","73288515803113","223275484","837457480","00750703","1","www.gibbseducation.com","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","324","1","393"
"185244","Gibbs College","630 West Mt. Pleasant Avenue Route 10","Livingston","NJ","07039","34","2","Bill Ehrhardt","Executive President","9733691360","9733691387","97336913602022","223275485","071050207","00750700","1","www.njgibbscollege.net","6","2","3","3","1","2","2","40","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","4","10","1","-1","4","1","2","40","0","0","1102","2","1102"
"185262","Kean University","1000 Morris Ave","Union","NJ","07083-0411","34","2","Dawood Farahi","President","9087375326","9087373190","9087377100","222960726","155943111","00262200","1","www.kean.edu","1","1","1","8","1","1","2","20","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","2","18","13","4","6","4","12","21","1","0","10026","4","12958"
"185332","Star Technical Institute","43 S White Horse Pke","Stratford","NJ","08084","34","2","Dominick Tullio","Director","6094357827","6094357827","6094357827","522230342","197285448","02586900","1","startechnicalinstitute.com","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","94","1","112"
"185396","Lincoln Technical Institute","2299 Vauxhall Rd","Union","NJ","07083","34","2","Kevin Kirkley","Executive Director","9089647800","908964780040202","908964780040227","222074593","079321600","00750600","1","WWW.LINCOLNTECH.COM","9","3","3","2","1","2","2","0","2","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","1478","2","1478"
"185466","Rizzieri Aveda School for Beauty and Wellness","6001 W Lincoln Dr","Marlton","NJ","08053-1800","34","2","Katie Capone","Financial Aid Representative","8569888600200","8569888600206","8569888600207","221758973","084194398","01090300","1","www.rizzieri.com","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","171","1","202"
"185509","Mercer County Community College","1200 Old Trenton Rd","West Windsor","NJ","08550-3407","34","2","Dr. Robert Rose","President","6095864800","60958648003210","6095860505","221804242","076950807","00474000","1","www.mccc.edu","4","2","1","3","1","2","2","40","1","2","0","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","4","3","1","-1","1","1","4","40","1","0","5259","3","8928"
"185536","Middlesex County College","2600 Woodbridge Avenue","Edison","NJ","08818-3050","34","2","Dr. Joann La Perla-Morales","President","7325486000","7329063520","7329063510","221769370","068707801","00261500","1","www.middlesexcc.edu","4","2","1","3","1","2","2","40","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","4","4","1","-1","2","1","4","40","1","0","7976","4","11898"
"185572","Monmouth University","400 Cedar Ave","West Long Branch","NJ","07764-1898","34","2","Paul G. Gaffney II","President","7325713400","7325713463","7325713456","210634584","361867088","00261600","1","www.monmouth.edu","2","1","2","8","1","1","2","20","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","18","10","6","11","4","13","21","1","0","5282","3","6351"
"185590","Montclair State University","Valley Rd and Normal Ave","Montclair","NJ","07043-1624","34","2","Susan A Cole","University President","9736554000","9736554461","8003319205","222912682","618027445","00261700","1","www.montclair.edu","1","1","1","9","1","1","2","10","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","18","8","12","11","4","16","21","1","0","12758","4","16063"
"185624","Mountainside Hospital School of Nursing","1 Bay Ave","Montclair","NJ","07042","34","2","Louise Deblois","Director","9734296060","9734296070","9734296062","521958352","011452265","00642000","1","mhson.com","5","2","2","4","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","130","1","130"
"185651","Muhlenberg Regional Medical Center-Harold B. & Dorothy A. Snyder Schools-School of Medical Imaging","Park Ave & Randolph Rd","Plainfield","NJ","07061-3399","34","2","Nancy Fiamingo","Chief Operating Officer","9086682194","9086682408","9086682844","221487258","878565167","006421A1","2","WWW.MUHLENBERGSCHOOLS.ORG","5","2","2","4","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","63","1","120"
"185679","Muhlenberg Regional Medical Center-Harold B. & Dorothy A. Snyder Schools-School of Nursing","Park Ave and Randolph Rd","Plainfield","NJ","07061","34","2","Nancy Fiamingo","Chief Operating Officer","9086682400","9086682408","9086682405","221487258","","00642100","1","WWW.MUHLENBERGSCHOOLS.ORG","5","2","2","4","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","187","1","380"
"185721","Hohokus School-RETS Nutley","103 Park Ave","Nutley","NJ","07110","34","2","Thomas Eastwick","President","9736610600","9736610600223","9736610600230","223378926","060796505","02092300","1","www.hohokusrets.com","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","278","1","278"
"185730","Natural Motion Institute of Hair Design","2800 Kennedy Blvd","Jersey City","NJ","07306","34","2","Raymond Testa","Director","2016590303","2016590303","2016590303","221817784","038477402","01170800","1","NATURAL-MOTION.com","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","65","1","90"
"185758","New Brunswick Theological Seminary","17 Seminary Pl","New Brunswick","NJ","08901-1107","34","2","Edwin G. Mulder","Interim President","7322475241","7322475241306","7322475241307","221994554","068707546","00261900","1","www.nbts.edu","2","1","2","9","2","1","1","11","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","1","24","-2","-2","-2","7","-2","51","1","0","124","1","203"
"185767","New Horizon Institute of Cosmetology Inc","5518 Bergenline Ave","West New York","NJ","07093-4623","34","2","Annamarie Gomez","Assistant To Director","2018646389","2018664000","2018664000","222321322","044344869","02223700","1","","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","115","1","175"
"185828","New Jersey Institute of Technology","University Height","Newark","NJ","07102","34","2","Robert A. Altenkirch","President","9735963000","9735963479","9735963300","226000910","075162990","00262100","1","www.njit.edu","1","1","1","9","1","1","2","10","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","2","16","14","17","13","5","13","16","1","0","6416","3","8058"
"185873","Ocean County College","College Drive","Toms River","NJ","08754-2001","34","2","Dr. Jon H. Larson","President","7322550326","7322550310","7322550304","221757756","068701713","00262400","1","www.ocean.edu/","4","2","1","3","1","2","2","40","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","4","4","1","-1","2","1","4","40","1","0","5509","3","8449"
"185916","Omega Institute","7050 Rte 38 E","Pennsauken","NJ","08109-4417","34","2","Raymond J Papin","School Director","8566634299","8566634299","8566634299","222290925","016262131","02219600","1","www.omegacareers.com","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","99","1","120"
"185970","P B Cosmetology Education Center","110 Monmouth St","Gloucester","NJ","08030","34","2","Colleen M Hogan","Director","8564564050","8564564927","8564564966","222825972","848426532","01062900","1","www.pbcosmetologyschool.com","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","156","1","178"
"186016","Parisian Beauty School","362 State St","Hackensack","NJ","07601-5509","34","2","Harry Comp Jr.","President","201487220324","201487220320","201487220321","223529868","076677434","00759300","1","www.parisianbeautyacademy.com","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","211","1","261"
"186034","Passaic County Community College","One College Blvd","Paterson","NJ","07505-1179","34","2","Steven Rose","President","9736846800","9736846100","9736846868","221907901","064279243","00999400","1","www.pccc.edu","4","2","1","3","1","2","2","40","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","4","4","1","-1","1","1","3","40","1","0","3817","3","7169"
"186052","Pennco Tech","99 Erial Road,  PO Box 1427","Blackwood","NJ","08012","34","2","Douglas M. Johnson","School Director","8562320310","8562320310","8562320310","231891908","123533721","02131600","1","www.penncotech.com","6","2","3","4","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","366","1","459"
"186122","Princeton Theological Seminary","64 Mercer St","Princeton","NJ","08542-0803","34","2","Iain R. Torrance","President","6099218300","6094977805","6094977805","-1","075542100","00262600","1","www.ptsem.edu","2","1","2","9","2","1","1","11","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","1","24","-2","-2","-2","7","-2","51","1","0","659","1","734"
"186131","Princeton University","","Princeton","NJ","08544-0070","34","2","Shirley M. Tilghman","President","6092583000","6092583330","6092583060","210634501","002484665","00262700","1","www.princeton.edu","2","1","2","9","1","1","2","10","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","15","8","15","12","5","14","15","1","0","6773","3","6773"
"186186","Rabbinical College of America","226 Sussex Ave","Morristown","NJ","07960","34","2","Rabbi Moshe Herson","CEO","9732679404","7323701631","9732679404","226017975","067504720","00860900","1","","2","1","2","5","1","2","2","30","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","24","-2","-2","-2","2","-2","51","0","0","293","1","294"
"186201","Ramapo College of New Jersey","505 Ramapo Valley Rd","Mahwah","NJ","07430-1680","34","2","Dr. Peter Mercer","President","20168475007500","20168475497549","20168473007300","521558006","076688399","00934400","1","www.ramapo.edu","1","1","1","7","1","1","2","20","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","20","7","6","13","3","14","32","1","0","4783","3","5538"
"186274","Reignbow Beauty Academy","312 State St","Perth Amboy","NJ","08861","34","2","Paul Ferrara","President","732442600710","732442600712","732442600710","221898525","068694983","01209000","1","www.reignbowbeautyacademy.com","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","159","1","253"
"186283","Rider University","2083 Lawrence Road","Lawrenceville","NJ","08648-3099","34","2","Mordechai Rozanski","President","6098965000","6098965360","6098965042","210650678","069884765","00262800","1","www.rider.edu","2","1","2","8","1","1","2","20","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","18","10","7","10","4","14","21","1","0","4541","3","5552"
"186335","Roman Academy of Beauty Culture","431 Lafayette Ave","Hawthorne","NJ","07506","34","2","Paul Scillia","Director","9734232223","9734232223","9734232223","221712011","077552818","02061800","1","ROMANACADEMY.COM","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","129","1","156"
"186362","Rutgers the State University Central Office","83 Somerset St","New Brunswick","NJ","08901-1281","34","2","Richard L. McCormick","President","7329321766","7329327755","7329323770","226001086","001912864","002629A1","2","www.rutgers.edu","0","1","1","9","1","1","1","11","1","2","-2","-2","2","21","1","A","-2","-2","-2","1","1","1","1","-2","-2","-3","-3","-3","-3","-3","-3","-3","-2","0","","-2",""
"186371","Rutgers University-Camden","406 Penn","Camden","NJ","08102","34","2","Richard L. McCormick","President","8562256095","8562256039","8567576104","226001086","199604687","00262901","1","www.rutgers.edu","1","1","1","7","1","1","1","21","1","2","-2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","2","19","7","8","8","4","12","21","1","0","4364","3","5321"
"186380","Rutgers University-New Brunswick/Piscataway","83 Somerset St","New Brunswick","NJ","08901-1281","34","2","Richard L. McCormick","President","7329321766","7329327755","7329323770","226001086","001912864","00262900","1","www.rutgers.edu/","1","1","1","9","1","1","1","11","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","15","8","15","13","4","16","15","1","1","30577","5","34449"
"186399","Rutgers University-Newark","249 University Avenue, Blumenthal Hall","Newark","NJ","07102","34","2","Richard L. McCormick","President","9733531766","9733535151","9733535205","226001086","001912864","00262902","1","www.rutgers.edu","1","1","1","9","1","1","1","11","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","2","16","10","18","11","5","12","16","1","0","7856","4","10246"
"186405","St Francis Medical Center-School of Radiologic Technology","601 Hamilton Ave","Trenton","NJ","08629-1986","34","2","Bonny Ross","Director, Schools of Nursing and Allied Health","6095995234","6095995234","6095995234","210634585","805125481","00642902","1","www.stfrancismedical.com","5","2","2","4","1","2","2","0","2","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","16","1","16"
"186423","Saint Francis Medical Center School of Nursing","601 Hamilton Ave","Trenton","NJ","08629-1986","34","2","Bonny Ross","Director","6095995190","6095995239","6095995239","210634585","799637566","00642901","1","www.stfrancismedical.com/nursing/nursing-ed.htm","5","2","2","4","1","2","2","0","2","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","61","1","61"
"186432","Saint Peters College","2641 Kennedy Blvd","Jersey City","NJ","07306-5997","34","2","James N Loughran, S.J.","President","2019159000","2019154929","2019159213","221508627","067520585","00263800","1","www.spc.edu","2","1","2","7","1","1","2","20","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","18","13","9","7","4","10","21","1","0","2369","2","2931"
