unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,hbcu,hospital,medical,tribal,carnegie,locale,openpubl,"act",newid,deathyr,"closedat",cyactive,postsec,pseflag,pset4flg,rptmth,fte,enrtot,instcat,tenursys
"198862","LIVINGSTONE COLLEGE","701 W MONROE ST","SALISBURY","NC","28144","37","5","Catrelia S. Hunter, Ed.D.","Acting President","7042166000","7042166069","7042166002","560603922","071063440","00294200","1","www.livingstone.edu","2","1","2","5","1","2","2","30","1","1","2","2","2","32","3","1","A","-2","-2","-2","1","1","1","1","1","997","1016","2","1"
"198871","LOUISBURG COLLEGE","501 N. Main St.","Louisburg","NC","27549-2399","37","5","Reginald Ponder","President","9194962521","9194973203","9194973228","560547511","072028376","00294300","1","www.louisburg.edu","5","2","2","3","1","2","2","40","1","2","2","2","2","40","4","1","A","-2","-2","-2","1","1","1","1","1","563","571","4","1"
"198899","MARS HILL COLLEGE","100 ATHLETIC ST","MARS HILL","NC","28754","37","5","DAN LUNSFORD","PRESIDENT","8286891307","8286891123","8666424968","560554207","074525809","00294400","1","www.mhc.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","32","7","1","A","-2","-2","-2","1","1","1","1","1","1289","1384","2","1"
"198905","MARTIN COMMUNITY COLLEGE","1161 KEHUKEE PK RD","WILLIAMSTON","NC","27892-9988","37","5","DR. ANN R BRITT","PRESIDENT","2527921521245","2527921521244","2527921521243","560895914","037161171","00798800","1","www.martin.cc.nc.us","4","2","1","4","1","2","2","40","1","2","2","2","2","40","6","1","A","-2","-2","-2","1","1","1","1","1","615","927","4","0"
"198914","MAYLAND COMMUNITY COLLEGE","200 Mayland Drive","SPRUCE PINE","NC","28777","37","5","THOMAS E WILLIAMS","PRESIDENT","8287657351","8287657351","8287657351","560990134","074525338","01119700","1","www.mayland.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","40","7","1","A","-2","-2","-2","1","1","1","1","1","821","1459","4","0"
"198923","MCDOWELL TECHNICAL COMMUNITY COLLEGE","54 College Drive","MARION","NC","28752-8728","37","5","Dr. Bryan Wilson","President","8286526021","8286520629","8286520607","560991668","071067466","00808500","1","www.mcdowelltech.cc.nc.us","4","2","1","3","1","2","2","40","1","2","2","2","2","40","6","1","A","-2","-2","-2","1","1","1","1","1","782","1189","4","0"
"198941","MERCY SCHOOL OF NURSING","1921 VAIL AVE","CHARLOTTE","NC","28207","37","5","DEBORAH BLACKWELL","DEAN","7043795840","7043795073","7043795841","-1","183599711","00647800","1","www.carolinas.org/education/mercyson/","4","2","1","4","1","2","2","0","2","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","1","1","75","135","6","0"
"198950","MEREDITH COLLEGE","3800 HILLSBOROUGH ST","RALEIGH","NC","27607-5298","37","5","MAUREEN A HARTFORD","PRESIDENT","9197608600","9197608565","9197608581","560530242","003460326","00294500","1","www.meredith.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","21","2","1","A","-2","-2","-2","1","1","1","1","1","1817","2168","2","1"
"198969","METHODIST COLLEGE","5400 RAMSEY ST","FAYETTEVILLE","NC","28311-1420","37","5","M HENDRICKS","PRESIDENT","9106307000","9106307192","9106307027","560657294","072014418","00294600","1","www.methodist.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","32","2","1","A","-2","-2","-2","1","1","1","1","1","1978","2277","2","1"
"198978","MILLER-MOTTE TECHNICAL COLLEGE","5000 Market Street","WILMINGTON","NC","28405","37","5","RUTH HODGE","PRESIDENT","9103924660","9102023012","9103924660","561251751","037151271","02614201","1","www.miller-motte.com","6","2","3","3","1","2","2","40","1","2","2","2","2","40","2","1","A","-2","-2","-2","1","1","1","1","1","445","540","4","0"
"198987","MITCHELL COMMUNITY COLLEGE","500 W BROAD","STATESVILLE","NC","28677-5293","37","5","DOUGLAS EASON","PRESIDENT","7048783200","7048783256","7048783244","561048429","079071130","00294700","1","www.mitchell.cc.nc.us","4","2","1","3","1","2","2","40","1","2","2","2","2","40","6","1","A","-2","-2","-2","1","1","1","1","1","1461","2399","4","0"
"198996","MITCHELLS HAIRSTYLING ACADEMY","426 ARLINGTON BLVD","GREENVILLE","NC","27858","37","5","B MITCHELL","PRESIDENT","2527563050","9198510962","2523217080","560578656","-1","02227900","1","-1","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","4","1","A","-2","-2","-2","1","1","1","1","2","86","104","6","0"
"199005","MITCHELLS HAIRSTYLING ACADEMY","2620 FOREST HILLS RD  STE A","WILSON","NC","27893","37","5","B MITCHELL","PRESIDENT","2522433158","9198510962","2522354294","560578656","037160488","02056500","1","-1","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","5","1","A","-2","-2","-2","1","1","1","1","2","40","40","6","0"
"199023","MONTGOMERY COMMUNITY COLLEGE","1011 PAGE ST","TROY","NC","27371","37","5","MARY P KIRK","PRESIDENT","9105766222600","9105766222226","9105766222240","560895349","093334225","00808700","1","www.montgomery.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","40","6","1","A","-2","-2","-2","1","1","1","1","1","497","827","4","0"
"199032","MONTREAT COLLEGE","310 GAITHER CIR","MONTREAT","NC","28757-1267","37","5","Dr. Dan Struble","PRESIDENT","8286698011","82866980123795","82866980123781","560543261","071058176","00294800","1","www.montreat.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","55","4","1","A","-2","-2","-2","1","1","1","1","1","990","1000","2","1"
"199069","MOUNT OLIVE COLLEGE","634 HENDERSON ST","MT OLIVE","NC","28365-0919","37","5","J WILLIAM BYRD","PRESIDENT","9196582502","9196582502","9196582502","560623936","072016934","00294900","1","www.moc.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","32","4","1","A","-2","-2","-2","1","1","1","1","1","2146","2583","2","0"
"199078","MR DAVIDS SCHOOL OF HAIR DESIGN","4348 MARKET ST","WILMINGTON","NC","28403","37","5","DAVID ATKINSON","OWNER","9107634418","9107634418","9107634418","560813581","037160249","02205000","1","hometown.aol.com/ssassabear/index.html","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","2","25","25","6","0"
"199087","NASH COMMUNITY COLLEGE","522 N. Old Carriage Road","ROCKY MOUNT","NC","27804","37","5","Katherine M. Johnson","PRESIDENT","2524434011","2524434011296","2524434011300","560895794","144362423","00855700","1","www.nashcc.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","40","2","1","A","-2","-2","-2","1","1","1","1","1","1325","2542","4","0"
"199102","NORTH CAROLINA  A &T STATE UNIVERSITY","1601 E Market  St","Greensboro","NC","27411","37","5","James C.  Renick","Chancellor","3363347500","3363347973","3363347946","-1","071576482","00290500","1","www.ncat.edu","1","1","1","9","1","1","2","10","1","1","2","2","2","21","2","1","A","-2","-2","-2","1","1","1","1","1","9501","10383","2","1"
"199111","UNIVERSITY OF NORTH CAROLINA AT ASHEVILLE","ONE UNIVERSITY HTS","ASHEVILLE","NC","28804-8510","37","5","JAMES H MULLEN, JR","CHANCELLOR","8282516600","8282516535","8282516481","-1","030517866","00290700","1","www.unca.edu","1","1","1","7","1","1","2","20","1","2","2","2","2","31","2","1","A","-2","-2","-2","1","1","1","1","1","3180","3574","2","1"
"199120","UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL","103 S BLDG CB 9100","CHAPEL HILL","NC","27599","37","5","JAMES MOESER","CHANCELLOR","9199622211","9199628396","9199663621","-1","003203213","00297400","1","www.unc.edu","1","1","1","9","1","1","1","11","1","2","2","1","2","15","2","1","A","-2","-2","-2","1","1","1","1","1","23965","26878","2","1"
"199139","UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE","9201 UNIVERSITY CITY BLVD","CHARLOTTE","NC","28223-0001","37","5","JAMES H. WOODWARD","CHANCELLOR","7046872000","7046872461","7046872213","560791228","066300096","00297500","1","www.uncc.edu","1","1","1","9","1","1","2","10","1","2","2","2","2","21","1","1","A","-2","-2","-2","1","1","1","1","1","16090","19846","2","1"
"199148","UNIVERSITY OF NORTH CAROLINA AT GREENSBORO","1000 SPRING GARDEN ST","GREENSBORO","NC","27402-6170","37","5","PATRICIA A SULLIVAN","CHANCELLOR","3363345000","3363345702","3363345243","566001468","616152567","00297600","1","www.uncg.edu","1","1","1","9","1","1","2","10","1","2","2","2","2","16","2","1","A","-2","-2","-2","1","1","1","1","1","12703","15329","2","1"
"199157","NORTH CAROLINA CENTRAL UNIVERSITY","1801 Fayetteville Street","Durham","NC","27707","37","5","JAMES H. AMMONS, Jr.","CHANCELLOR","9195606100","9195306202","9195606298","-1","783691801","00295000","1","www.nccu.edu","1","1","1","7","1","1","1","21","1","1","2","2","2","21","2","1","A","-2","-2","-2","1","1","1","1","1","6381","7727","2","1"
"199175","THE UNIVERSITY OF NORTH CAROLINA","910 RALEIGH RD","CHAPEL HILL","NC","27515-2688","37","5","MOLLY CORBETT BROAD","PRESIDENT","9199621000","9199621000","9199621000","566172047","-1","002974A1","2","www.northcarolina.edu","0","1","1","9","1","1","1","11","1","2","2","-2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","-2","","","-2","-2"
"199184","NORTH CAROLINA SCHOOL OF THE ARTS","1533 South Main St.","Winston-Salem","NC","27117-2189","37","5","Wade Hobgood","Chancellor","3367703399","3367703297","3367703290","-1","171238629","00398100","1","www.ncarts.edu","1","1","1","8","1","1","2","20","1","2","2","2","2","56","2","1","A","-2","-2","-2","1","1","1","1","1","781","788","2","0"
"199193","NORTH CAROLINA STATE UNIVERSITY AT RALEIGH","2101 Hillsborough Street","RALEIGH","NC","27695-7001","37","5","Dr. Robert A. Barnhardt","Interim Chancellor","9195152011","9195152421","9195152434","-1","153937800","00297200","1","www.ncsu.edu","1","1","1","9","1","1","1","11","1","2","2","1","2","15","2","1","A","-2","-2","-2","1","1","1","1","1","25494","29957","2","1"
"199209","NORTH CAROLINA WESLEYAN COLLEGE","3400 N WESLEYAN BLVD","ROCKY MOUNT","NC","27804","37","5","Dr. Ian Newbould","President","2529855100","2529855291","2529855200","560686603","075558361","00295100","1","www.ncwc.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","32","2","1","A","-2","-2","-2","1","1","1","1","1","1357","1775","2","1"
"199218","UNIVERSITY OF NORTH CAROLINA-WILMINGTON","601 S COLLEGE RD","WILMINGTON","NC","28403-5963","37","5","Rosemary DePaolo","Chancellor","9109623000","9109623177","9109623243","-1","040036584","00298400","1","www.uncw.edu","1","1","1","9","1","1","2","10","1","2","2","2","2","21","2","1","A","-2","-2","-2","1","1","1","1","1","10528","11574","2","1"
"199263","PAMLICO COMMUNITY COLLEGE","5049 HWY 306S","GRANTSBORO","NC","28529","37","5","F MARION ALTMAN JR","PRESIDENT","25224918513026","25224918513021","25224918513023","560894229","028979169","00703100","1","www.pamlico.cc.nc.us","4","2","1","3","1","2","2","40","1","2","2","2","2","40","7","1","A","-2","-2","-2","1","1","1","1","1","242","379","4","0"
"199272","PEACE COLLEGE","15 E PEACE ST","RALEIGH","NC","27604-1194","37","5","LAURA CARPENTER BINGHAM","PRESIDENT","9195082000","9195082249","9195082214","560529988","067200204","00295300","1","www.peace.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","33","2","1","A","-2","-2","-2","1","1","1","1","1","678","695","2","1"
"199281","UNIVERSITY OF NORTH CAROLINA AT PEMBROKE","ONE UNIVERSITY DRIVE","PEMBROKE","NC","28372-1510","37","5","ALLEN C MEADORS","CHANCELLOR","91052160006000","91052162556255","91052162626262","566000805","067189332","00295400","1","www.uncp.edu","1","1","1","7","1","1","2","20","1","2","2","2","2","21","7","1","A","-2","-2","-2","1","1","1","1","1","4052","5027","2","1"
"199306","PFEIFFER UNIVERSITY","48380 HWY 52N","MISENHEIMER","NC","28109-0960","37","5","CHARLES M AMBROSE","PRESIDENT","7044631360","70446313602074","70446313602060","560529990","066299850","00295500","1","www.pfeiffer.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","22","7","1","A","-2","-2","-2","1","1","1","1","1","1535","2053","2","0"
"199315","PIEDMONT BAPTIST COLLEGE","716 FRANKLIN ST","WINSTON SALEM","NC","27101","37","5","Charles W. Petitt","PRESIDENT","3367258344","33672583442322","33672583442328","560594591","071581250","00295600","1","www.pbc.edu/","2","1","2","7","1","1","2","20","1","2","2","2","2","51","2","1","A","-2","-2","-2","1","1","1","1","1","247","287","2","0"
"199324","PIEDMONT COMMUNITY COLLEGE","1715 COLLEGE DR","ROXBORO","NC","27573","37","5","H JAMES OWEN","PRESIDENT","3365991181","3365991181286","3365991181219","560990351","072006315","00964600","1","www.piedmontcc.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","40","6","1","A","-2","-2","-2","1","1","1","1","1","1479","2432","4","0"
"199333","PITT COMMUNITY COLLEGE","1986 Pitt Tech Road","WINTERVILLE","NC","28590","37","5","G. Dennis Massey","PRESIDENT","2523214200","2523214339","2523214245","560793335","075556399","00406200","1","www.pittcc.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","40","4","1","A","-2","-2","-2","1","1","1","1","1","3775","6207","4","0"
"199351","PRESBYTERIAN HOSPITAL SCHOOL OF NURSING","1901 E FIFTH ST","CHARLOTTE","NC","28233","37","5","CARL ARMATO","COO, PRESIDENT","7043844140","7043844144","7043844863","-1","945365872","00648200","1","www.presbyterian.org/son","5","2","2","4","1","2","2","0","2","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","1","1","","","6","-1"
"199412","QUEENS UNIVERSITY OF CHARLOTTE","1900 SELWYN AVE","CHARLOTTE","NC","28274-0001","37","5","Pamela Lewis","PRESIDENT","7043372200","7043372225","7043372212","560530003","051324887","00295700","1","www.queens.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","22","1","1","A","-2","-2","-2","1","1","1","1","1","1532","2107","2","1"
"199421","RANDOLPH COMMUNITY COLLEGE","629 INDUSTRIAL PK AVE","ASHEBORO","NC","27205","37","5","Richard T. Heckman","PRESIDENT","3366330200200","3366330205","3366330225","560793680","067440602","00544700","1","www.randolph.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","40","4","1","A","-2","-2","-2","1","1","1","1","1","1320","2290","4","0"
"199449","RICHMOND COMMUNITY COLLEGE","1042 W HAMLET AVE","HAMLET","NC","28345-1189","37","5","Dr. Diane Honeycutt","PRESIDENT","9105827000","9105827118","9105827120","560818376","030494090","00546400","1","www.richmondcc.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","40","6","1","A","-2","-2","-2","1","1","1","1","1","1105","1579","4","0"
"199458","ROANOKE BIBLE COLLEGE","715 N POINDEXTER ST","ELIZABETH CITY","NC","27909-4054","37","5","WILLIAM GRIFFIN","PRESIDENT","2523342070","2523342020","2523342028","561065978","040151979","02280900","1","www.roanokebible.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","51","6","1","A","-2","-2","-2","1","1","1","1","1","160","172","2","0"
"199467","ROANOKE-CHOWAN COMMUNITY COLLEGE","109 Community College Rd","AHOSKIE","NC","27910-9522","37","5","Dr. Mary C. Wyatt","President","2528621200","2528621221","2528621305","560891591","055138861","00861300","1","www.roanoke.cc.nc.us","4","2","1","3","1","2","2","40","1","2","2","2","2","40","6","1","A","-2","-2","-2","1","1","1","1","1","667","1014","4","0"
"199476","ROBESON COMMUNITY COLLEGE","5160 Fayetteville Rd","Lumberton","NC","28360","37","5","Dr. Charles V. Chrestman","President","9106185680121","9106185680247","9106185680251","-1","099813479","00861200","1","www.robeson.cc.nc.us","4","2","1","3","1","2","2","40","1","2","2","2","2","40","6","1","A","-2","-2","-2","1","1","1","1","1","1625","2346","4","0"
"199485","ROCKINGHAM COMMUNITY COLLEGE","HWY 65W COUNTY HOME RD","WENTWORTH","NC","27375-0038","37","5","ROBERT C KEYS","PRESIDENT","3363424261","33634242612204","33634242612333","560812577","077832228","00295800","1","www.rockinghamcc.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","40","7","1","A","-2","-2","-2","1","1","1","1","1","1408","2141","4","0"
"199494","ROWAN-CABARRUS COMMUNITY COLLEGE","1333 Jake Alexander Blvd","SALISBURY","NC","28146-1595","37","5","R BROWNELL","PRESIDENT","7046370760270","7046370760273","7046370760221","-1","074497561","00575400","1","www.rccc.cc.nc.us","4","2","1","3","1","2","2","40","1","2","2","2","2","40","3","1","A","-2","-2","-2","1","1","1","1","1","3643","5588","4","0"
"199582","SAINT AUGUSTINES COLLEGE","1315 Oakwood Avenue","Raleigh","NC","27610-2298","37","5","Dianne Boardley Suber","President","9195164000","9195164131","9195164016","560547478","067202846","00296800","1","www.st-aug.edu","2","1","2","5","1","2","2","30","1","1","2","2","2","31","2","1","A","-2","-2","-2","1","1","1","1","1","1357","1395","2","1"
"199607","SALEM COLLEGE","601 S CHURCH ST","WINSTON SALEM","NC","27101","37","5","JULIANNE S THRIFT","PRESIDENT","3367212600","3367212808","3367212621","560530005","067441980","00296000","1","www.salem.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","31","2","1","A","-2","-2","-2","1","1","1","1","1","884","1114","2","1"
"199625","SAMPSON COMMUNITY COLLEGE","HIGHWAY 24 WEST","CLINTON","NC","28329-0318","37","5","WILLIAM AIKEN","PRESIDENT","91059280812017","91059280842024","91059280842022","560898811","075576751","00789200","1","www.sampson.cc.nc.us","4","2","1","3","1","2","2","40","1","2","2","2","2","40","6","1","A","-2","-2","-2","1","1","1","1","1","937","1490","4","0"
"199634","SANDHILLS COMMUNITY COLLEGE","3395 AIRPORT RD","PINEHURST","NC","28374","37","5","JOHN DEMPSEY","PRESIDENT","9106926185","9106953952","9106953738","560797051","074505256","00296100","1","www.sandhills.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","40","6","1","A","-2","-2","-2","1","1","1","1","1","2194","3327","4","0"
"199643","SHAW UNIVERSITY","118 E SOUTH ST","RALEIGH","NC","27601","37","5","CLARENCE G. NEWSOME","PRESIDENT","9195468200","9195468240","9195468275","56053023","075584102","00296200","1","www.shawu.edu","2","1","2","7","1","1","1","21","1","1","2","2","2","32","2","1","A","-2","-2","-2","1","1","1","1","1","2495","2709","2","0"
"199689","MITCHELL'S HAIRSTYLING ACADEMY","222 TALLYWOOD SHOPPING CTR","FAYETTEVILLE","NC","28303-5364","37","5","Loretta Montgomery","PRESIDENT","9104856310","9104856310","9104856310","562189528","040047219","01179900","1","-1","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","2","101","101","6","0"
"199698","ST ANDREWS PRESBYTERIAN COLLEGE","1700 DOGWOOD MILE","LAURINBURG","NC","28352","37","5","JOHN DEEGAN, JR.","PRESIDENT","9102775000","9102775560","9102775555","560530240","062678388","00296700","1","www.sapc.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","31","6","1","A","-2","-2","-2","1","1","1","1","1","700","741","2","1"
