unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,hbcu,hospital,medical,tribal,locale,openpubl,"act",newid,deathyr,"closedat",cyactive,postsec,pseflag,pset4flg,rptmth,"ialias",instcat,ccbasic,ccipug,ccipgrad,ccugprof,ccenrprf,ccsizset,carnegie,tenursys,landgrnt,instsize
"215594","The Reading Hospital School of Nursing","6th Ave and Spruce St","West Reading","PA","19611-6052","42","2","Charles B Sullivan","President","6109888398","6109888958","6109888398","231352204","620091892","00656500","1","www.readinghospital.org","5","2","2","4","1","2","2","0","2","2","2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"215619","Reconstructionist Rabbinical College","1299 Church Rd","Wyncote","PA","19095-1898","42","2","Dan Ehrenkrantz","President","2155760800","2155760800","2155760800145","231710675","077081826","02273400","1","www.rrc.edu","2","1","2","9","2","1","1","11","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","1","24","-2","-2","-2","7","-2","51","1","2","1"
"215628","Reformed Presbyterian Theological Seminary","7418 Penn Ave","Pittsburgh","PA","15208-2594","42","2","Jerry F Oneill","President","4127318690","8667787338","8667787338","250987250","159317965","00335800","1","www.rpts.edu","2","1","2","7","2","1","1","21","1","2","2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","1","24","-2","-2","-2","7","-2","51","2","2","1"
"215637","The Restaurant School at Walnut Hill College","4207 Walnut St","Philadelphia","PA","19104","42","2","Daniel Liberatoscioli","President","2152224200","2152224200","2152224200","232172311","069050227","02192800","1","www.walnuthillcollege.edu","3","1","3","5","1","2","2","30","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","3","32","-2","-2","-2","2","-2","40","2","2","1"
"215646","CHI Institute-Broomall","1991 Sproul Road Suite 42","Broomall","PA","19008","42","2","Linda Hartman","Director","6103537630","6103537630","6103537630","-1","071451132","00778100","1","www.chitraining.com/","6","2","3","4","1","2","2","40","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","4","10","1","-1","3","1","2","40","2","2","2"
"215655","Robert Morris University","6001 University Boulevard","Moon Township","PA","15108-1189","42","2","Gregory G. Dell'omo","President","4122628200","4122628212","4122628206","251120678","169988219","00335900","1","www.rmu.edu","2","1","2","9","1","1","2","10","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","2","18","13","13","8","4","13","21","1","2","3"
"215682","Rosedale Technical Institute","215 Beecham  Drive","Pittsburgh","PA","15205-9791","42","2","Dennis Wilke","President","4125216200","4125216200","4125216200","251775321","030081632","01205000","1","rosedaletech.org","5","2","2","3","1","2","2","40","1","2","2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","4","9","1","-1","4","1","1","40","2","2","1"
"215691","Rosemont College","1400 Montgomery Ave","Rosemont","PA","19010-1699","42","2","Sharon Latchaw Hirsh, Ph.D.","President","6105270200","6105270200","6105262966","231365966","073746976","00336000","1","www.rosemont.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","2","19","13","7","7","5","7","31","1","2","1"
"215743","Saint Francis University","PO Box 600","Loretto","PA","15940","42","2","Rev. Gabriel Zeis, T.O.R.","President","8144723000","8144723010","8144723100","251024358","041255993","00336600","1","www.francis.edu","2","1","2","9","1","1","2","10","1","2","2","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","","2","18","13","11","10","4","11","21","1","2","2"
"215770","Saint Joseph's University","5600 City Avenue","Philadelphia","PA","19131-1395","42","2","Timothy R. Lannon, S.J.","President","6106601000","6106601556","6106601300","215770","075495937","00336700","1","www.sju.edu","2","1","2","9","1","1","2","10","1","2","2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","Saint Joseph's University","2","18","10","12","12","4","14","21","1","2","3"
"215798","Saint Vincent College","300 Fraser Purchase Rd","Latrobe","PA","15650-2690","42","2","H. James Towey","President","7245399761","7245374540","7245374540","250964126","074956525","00336800","1","www.stvincent.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","2","21","6","1","10","3","11","31","1","2","2"
"215813","Saint Vincent Seminary","300 Fraser Purchase Rd","Latrobe","PA","15650-2690","42","2","Very Rev. Justin Matro, O.S.B.","Rector","7245374592","7245399761","7245399761","-1","","003368A1","2","benedictine.stvincent.edu/seminary","2","1","2","7","2","1","1","21","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","1","24","-2","-2","-2","7","-2","-3","2","2","1"
"215868","International Academy of Design and Technology","555 Grant St","Pittsburgh","PA","15219","42","2","William Rooney","President","4123914197","4123914197","4123914197","251194309","068747880","01021705","1","www.iadt-pitt.com","6","2","3","3","1","2","2","40","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","4","10","1","-1","3","1","2","40","2","2","1"
"215886","Schuylkill Technology Centers","101 Technology Dr","Frackville","PA","17931","42","2","Dr. Gerald Achenbach","Executive Director","57087410344880","57087410344884","57087410344880","231675973","096266085","02251200","1","www.stcenters.org","7","3","1","2","1","2","2","0","2","2","2","2","2","41","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
"215895","Schuylkill Institute of Business Technology","118 South Centre Street, Suite #2","Pottsville","PA","17901","42","2","Brenda Searle","Executive Director","5706224835","5706224835","5706224835","364359437","091866541","02147800","1","www.sibt.edu","6","2","3","4","1","2","2","40","1","2","-2","2","2","32","1","A","-2","-2","-2","1","1","1","1","1","SIBT","4","10","1","-1","4","1","1","40","2","2","1"
"215929","University of Scranton","800 Linden Street","Scranton","PA","18510-4629","42","2","Scott R. Pilarz, S.J.","President","5709417400","5709417700","5709417540","240795495","079177978","00338400","1","www.scranton.edu","2","1","2","9","1","1","2","10","1","2","2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","","2","19","10","8","12","3","14","21","1","2","3"
"215947","Seton Hill University","Seton Hill Dr","Greensburg","PA","15601","42","2","Joanne W Boyle","President","7248342200","7248384293","7248384255","250965557","068721299","00336200","1","www.setonhill.edu","2","1","2","7","1","1","2","20","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","2","22","10","6","8","4","11","31","1","2","2"
"215956","Heritage Valley Health System Sewickley Valley Hospital School of Radiography","720 Blackburn Rd","Sewickley","PA","15143-1498","42","2","Joyce Cirelli","Director School of Radiography","4127416600","4127497638","4127497245","250965560","","00657602","1","www.heritagevalley.org","5","2","2","4","1","2","2","0","2","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"215965","Sewickley Valley Hospital School of Nursing","720 Blackburn Rd","Sewickley","PA","15143","42","2","Norman Mitry","President and CEO","4127417300","4127497638","4127497657","251801532","784423931","00657601","1","www.heritagevalley.org","5","2","2","4","1","2","2","0","2","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"215974","University of Pittsburgh Medical Center-Shadyside School of Nursing","5230 Centre Ave","Pittsburgh","PA","15232","42","2","Linda Kmetz","Director","4126232950","4126232353","4126232950","250969480","072172661","00657700","1","www.upmc.edu/shadyside/schoolofnursing","5","2","2","4","1","2","2","0","2","2","2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"215983","Sharon Regional Health System School of Nursing","740 E State St","Sharon","PA","16146","42","2","John Zidansek","President","7249833865","7249833988","7249833865","250979377","179326038","00657800","1","","8","3","2","2","1","2","2","0","2","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"215992","Business Institute of Pennsylvania","335 Boyd Dr","Sharon","PA","16146-3843","42","2","Patricia McMahon","President","7249830700","7249830719","7249830711","251046598","085529733","02092500","1","www.biop.edu","6","2","3","3","1","2","2","40","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","4","10","1","-1","4","1","1","40","2","2","1"
"216010","Shippensburg University of Pennsylvania","1871 Old Main Drive","Shippensburg","PA","17257-2299","42","2","G.F. Jody Harpster","Interim President","7174777447","7174771131","7174771231","232500361","796901361","00332600","1","www.ship.edu","1","1","1","8","1","1","2","20","1","2","2","2","2","32","1","A","-2","-2","-2","1","1","1","1","1","Ship|SU|Shipensburg|Shippenburg|Shipenburg","2","18","10","4","10","3","13","21","1","2","3"
"216038","Slippery Rock University of Pennsylvania","1 Morrow Way","Slippery Rock","PA","16057-1383","42","2","Robert M. Smith","President","7247389000","7247382044","7247382015","","074955113","00332700","1","www.sru.edu","1","1","1","9","1","1","2","10","1","2","2","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","","2","18","13","8","11","3","13","21","1","2","3"
"216047","Saint Charles Borromeo Seminary-Overbrook","100 East Wynnewood Road","Wynnewood","PA","19096","42","2","Rev. Msgr. Joseph G. Prior","Rector President","6106673394","6107856553","6107856271","231370450","101034478","00336400","1","www.scs.edu","2","1","2","7","1","1","1","21","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","2","24","-2","-2","-2","6","-2","51","2","2","1"
"216074","South Hills Beauty Academy","3269 W Liberty Ave","Pittsburgh","PA","15216","42","2","Mary Pernatozzi","Owner Director","4125613381","4125613381","4125613381","203992057","068725324","01292900","1","","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
"216083","South Hills School of Business and Technology","480 Waupelani Dr","State College","PA","16801-4516","42","2","Maralyn J Mazza","Director","8142347755","8142347759","8142347755","251209900","071214761","01326300","1","www.southhills.edu","6","2","3","4","1","2","2","40","1","2","-2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","","4","10","1","-1","4","1","2","40","2","2","1"
"216162","St Lukes Hospital School of Nursing","801 Ostrum Street","Bethlehem","PA","18015","42","2","Richard Anderson","President","6109543401","6109543405","6109543443","231352213","073664039","00657400","1","www.slhn-lehighvalley.org","5","2","2","4","1","2","2","0","2","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"216180","St Tikhon's Orthodox Theological Seminary","St. Tikhons Rd","South Canaan","PA","18459-0130","42","2","Bishop Tikhon (Mollard)","Rector","5709374411","5709374411","5709374411","240798658","","-2","6","www.stots.edu","2","1","2","4","1","2","1","1","1","2","2","2","2","42","1","A","-2","-2","-2","1","1","1","2","1","St. Tikhon's Seminary / STOTS","1","24","-2","-2","-2","6","-2","-3","2","2","1"
"216223","Stroudsburg School of Cosmetology","100 North 8th St","Stroudsburg","PA","18360-1720","42","2","Truc Do","President","5704213387","5704213387","5704213387","231567703","079167649","02206300","1","www.asc-ssc.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","31","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"216278","Susquehanna University","514 University Ave","Selinsgrove","PA","17870-1025","42","2","L. Jay Lemons","President","5703740101","5703724453","5703724260","231353385","069790426","00336900","1","www.susqu.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","32","1","A","-2","-2","-2","1","1","1","1","1","Susquahanna|Susquehana|Sesquehanna","2","21","6","-1","12","2","11","31","1","2","2"
"216287","Swarthmore College","500 College Ave","Swarthmore","PA","19081","42","2","Alfred H Bloom","President","6103288000","6103288358","6103288300","231352683","073755381","00337000","1","www.swarthmore.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","2","21","3","-1","12","2","11","31","1","2","2"
"216296","Thaddeus Stevens College of Technology","750 E King St","Lancaster","PA","17602","42","2","William E Griscom","President","7172997730","7172997796","7172997701","270060517","071188510","00791200","1","www.stevenscollege.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","","4","1","1","-1","4","1","2","40","1","2","1"
"216311","Talmudical Yeshiva of Philadelphia","6063 Drexel Rd","Philadelphia","PA","19131","42","2","Rabbi Shmuel Kamenetsky","Dean","2154731212","2154771001","2154771728","231476335","782558076","01252300","1","","2","1","2","5","1","2","2","30","1","2","2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","2","24","-2","-2","-2","2","-2","51","1","2","1"
"216339","Temple University","1801 North Broad Street","Philadelphia","PA","19122-6096","42","2","Ann  Weaver Hart","President","2152047000","2152042244","8883402222","231365971","057123192","00337100","1","WWW.TEMPLE.EDU","1","1","1","9","1","1","1","11","1","2","1","1","2","11","1","A","-2","-2","-2","1","1","1","1","1","","2","16","14","14","11","4","15","15","1","2","5"
"216348","Theological Seminary of the Reformed Episcopal Church","826 Second Avenue","Blue Bell","PA","19422-1257","42","2","Jon W. Abboud","Provost/Dean","6102929852","6102929852","6102929852","236004577","","-2","6","www.reseminary.edu","2","1","2","-2","2","2","1","1","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","2","1","","1","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"216357","Thiel College","75 College Ave","Greenville","PA","16125-2181","42","2","Lance A Masters, Ph.D.","President/Chief Exec Officer","7245892000","7245892250","7245892345","250965576","004500732","00337600","1","www.thiel.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","31","1","A","-2","-2","-2","1","1","1","1","1","","2","21","9","-1","9","2","11","32","1","2","2"
"216366","Thomas Jefferson University","1020 Walnut Street","Philadelphia","PA","19107","42","2","Robert L. Barchi, MD","President","2159556000","2159552867","2159556987","-1","053284659","01239300","1","www.jefferson.edu","2","1","2","9","1","1","1","11","1","2","1","1","2","11","1","A","-2","-2","-2","1","1","1","1","1","","2","25","-2","-2","-2","6","-2","52","1","2","2"
"216418","Tri-State Business Institute","5757 W 26th St","Erie","PA","16506-1013","42","2","Guy M Euliano","President","8148387673","8148387673","8148387673","251541487","808519748","03010800","1","www.tsbi.edu","6","2","3","3","1","2","2","40","1","2","-2","2","2","22","1","A","-2","-2","-2","1","1","1","1","1","","4","10","1","-1","3","1","1","40","2","2","1"
"216427","Triangle Tech Inc-Erie","2000 Liberty St","Erie","PA","16502-2594","42","2","David A. McMutrie","Director","8144536016","8144536016","8144536016","251266566","086214319","02090200","1","www.triangle-tech.edu","6","2","3","3","1","2","2","40","1","2","-2","2","2","12","1","A","-2","-2","-2","1","1","1","1","1","","4","10","1","-1","4","1","1","40","2","2","1"
